"ogrn","inn","kpp","full_name","name","okved"
"1027402919763","7451047452","745101001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧЕЛЯБИНСКИЙ ПРОИВОДСТВЕННО-ЭКСПЛУАТАЦИОННЫЙ УЗЕЛ ТЕХНОЛОГИЧЕСКОЙ СВЯЗИ""","ЗАО ""ЧПЭУТС""","61.10.1"
"1027402930048","7451083796","745101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ""АРЕАЛ ТЕСТ""","ООО ""КОМПАНИЯ ""АРЕАЛ ТЕСТ""","61.10.4"
"5067746788049","7734550988","770301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБАЙЛ+""","ООО ""МОБАЙЛ+""","61.10.1"
"5067746796717","7716559138","771601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМСИС""","ООО ""ИМСИС""","61.1"
"5067746796728","7705754923","774301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕФОКС""","ООО ""ТЕЛЕФОКС""","61.10.1"
"5067746797014","7707602203","774301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ СТАР""","ООО ""ТЕЛЕКОМ СТАР""","61.10.1"
"1177746109287","7728361622","772801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЭКАП-ТЕЛЕКОМ""","ООО ""БЭКАП-ТЕЛЕКОМ""","61.90"
"1177746112400","9705087744","770501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР КОММЕРЧЕСКОЙ БЕЗОПАСНОСТИ""","ООО ""ЦЕНТР КБ""","61.10"
"1036206005890","6229034579","623401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛОУН-СВЯЗЬ""","ООО ""ЭЛОУН-СВЯЗЬ""","61.10.1"
"1036206006473","6229034843","622901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРТЕЛЕКОМ""","ООО ""ИНТЕЛ""","61.10.1"
"1036208004777","6231037545","623101001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "" ВИДИКОН - К ""","ЗАО "" ВИДИКОН - К ""","61.10.9"
"1106376001951","6376020418","637601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОННЕКТ""","ООО ""КОННЕКТ""","61.10"
"1025201762662","5249051637","524901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЯЖ""","ООО ""ВОЯЖ""","61.10.1"
"1025201763267","5249030570","524901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИРЕКЦИЯ ТРАНСПОРТА И СВЯЗИ""","ООО ""ДИТИСИ""","61.10.1"
"1176196023387","6161081636","616101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАЗАР""","ООО ""КВАЗАР""","61.10"
"1176196024542","6162075770","616201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СШК""","ООО""СШК""","61.10"
"1176196027127","6163155234","616301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИЛЕНИУМ""","ООО ""МИЛЕНИУМ""","61.10"
"1176196027369","6102067975","610201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРПНЕТ""","ООО ""АРПНЕТ""","61.10"
"1176196029756","6167139184","616701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАЛОГ КОННЕКТ""","ООО ""ДИАЛОГ КОННЕКТ""","61.10"
"1084345006790","4345225154","434501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЯТСКАЯ ИНЖЕНЕРНАЯ КОМПАНИЯ""","ООО ""ВИК""","61.10.1"
"5177746352120","9709019946","770901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРКОМ-РАДИО""","ООО ""ИНТЕРКОМ-РАДИО""","61.10"
"5177746361029","7751136255","775101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПУТНИК ТМ""","ООО ""СПУТНИК ТМ""","61.10"
"1116191001761","6145010620","614501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЙРЛИНК""","ООО ""ЭЙРЛИНК""","61.10"
"1116193001210","6166077866","616601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИСНАЯ СЕТЕВАЯ КОМПАНИЯ""","ООО ""ССК""","61.10.4"
"1195050011573","5050143638","505001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВТЕХЭНЕРГО""","ООО ""СОВТЕХЭНЕРГО""","61.10"
"1077524001719","7508005717","753601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАМЕРЛАН""","ООО ""ТАМЕРЛАН""","61.10"
"1077527000814","7527008061","752701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРИПТОЛАЙН""","ООО ""КРИПТОЛАЙН""","61.10.9"
"1102539004061","2539107759","253901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАТУС ШИППИНГ""","ООО ""СТАТУС ШИППИНГ""","61.10"
"1102540002102","2540161165","254001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИОН ШИП МЕНЕДЖМЕНТ""","ООО ""ЮНИОН ШИП МЕНЕДЖМЕНТ""","61.10"
"1131690057179","1660189562","166001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРВАРД-М""","ООО ""ФОРВАРД-М""","61.10"
"1131690057894","1656071857","165601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДУБЛЬ-С""","ООО ""ДУБЛЬ-С""","61.10"
"1131690064582","1655276932","165501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ ТЕЛЕКОММУНИКАЦИИ""","ООО ""НОВЫЕ ТЕЛЕКОММУНИКАЦИИ""","61.10"
"1131690064770","1660190769","166001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕБЕСТ ТЕЛЕКОМ""","ООО ""ЗЕБЕСТ ТЕЛЕКОМ""","61.10"
"1131690066408","1661037611","166101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАЙЛИНК""","ООО ""СМАЙЛИНК""","61.10.9"
"1131690067112","1660191032","166001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТЕА ГРУПП""","ООО ""ИТЕА ГРУПП""","61.10.9"
"1096315007249","6315628390","631501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОСТУП.ХОСТ""","ООО ""ДОСТУП.ХОСТ""","61.10.4"
"1096316001726","6316141986","631601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИЛ-СЕРВИС""","ООО ""МОБИЛ-СЕРВИС""","61.1"
"1097847013439","7841402180","784101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАФЕМАКС""","ООО ""КАФЕМАКС""","61.10"
"1097847013923","7810543150","781001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКС ХОСТ""","ООО ""МАКС ХОСТ""","61.10"
"1097847018004","7811428248","781101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПАРТА""","ООО ""СПАРТА""","61.10"
"1094720001100","4720031169","472501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕТЛИНК""","ООО ""ЗЕТЛИНК""","61.10.4"
"1117404005311","7404058418","740401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАРНЭТ""","ООО ""СТАРНЭТ""","61.10"
"1117412000100","7412015111","743001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСИТ ЕМАНЖЕЛИНСК""","ООО ""ИНСИТ ЕМАНЖЕЛИНСК""","61.10.1"
"1117412000870","7412015760","743001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛКОМ ПЛЮС""","ООО ""ТЕЛКОМ ПЛЮС""","61.10"
"5067746597122","7710643591","770701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРС ТЕЛЕКОМ - УПРАВЛЕНИЕ ТЕЛЕКОММУНИКАЦИЯМИ""","ООО ""ГАРС ТЕЛЕКОМ - УТ""","61.10"
"1087746348172","7718694566","771801001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОЛЛОГ""","ЗАО ""КОЛЛОГ""","61.10"
"1087746348601","7708666094","770601001","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛАНТА ТЕЛЕКОМ""","АО ""ЛАНТА ТЕЛЕКОМ""","61.10"
"1087746348953","7717614462","771701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРЕЙД КОМ""","ООО ""ТРЕЙД КОМ""","61.10.1"
"1087746350306","7715691951","772501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИМАКС.РУ""","ООО ""МОБИМАКС.РУ""","61.10.1"
"1077847350118","7839356441","783901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОСТРОВА""","ООО ""ОСТРОВА""","61.10.2"
"1025800549785","5803001515","583501001","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ИНЖЕНЕРНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ И ВООРУЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ПЕНЗЕНСКОЙ ОБЛАСТИ""","ФКУ ЦИТОВ УФСИН РОССИИ ПО ПЕНЗЕНСКОЙ ОБЛАСТИ","61.10.1"
"1077847000780","7805420177","780501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕТАН ПЛЮС""","ООО ""ЦЕТАН +""","61.1"
"1077847006093","7805420434","695001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""И-НЕТ""","ООО ""И-НЕТ""","61.1"
"1047000185550","7017101320","701701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФБГ""","ООО ""ФБГ""","61.10.9"
"1061650062319","1650147404","165001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРМИНАЛ+""","ООО ""ТЕРМИНАЛ+""","61.10"
"1061650065432","1650149786","165001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОТЕЛЕСЕРВИС""","ООО ""ИНФОТЕЛЕСЕРВИС""","61.1"
"1061651036996","1651015337","165101001","ИНДИВИДУАЛЬНОЕ ЧАСТНОЕ ПРЕДПРИЯТИЕ КУЗЬМИЧЕВА ""АПИС""","ИЧП ""АПИС""","61.10"
"1061651037491","1651047032","165101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКС-АЙТИТЕЛЕКОМ""","ООО ""СКС-АЙТИТЕЛЕКОМ""","61.1"
"1033226003359","3233011787","325701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРЯНСК-ТЕЛЕКОМ""","ООО ""БРЯНСК-ТЕЛЕКОМ""","61.10.1"
"1033236004911","3203008650","324101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛО +""","ООО ""ДЕЛО +""","61.10.1"
"1117154034381","7105514408","710501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТИНЕНТ СВЯЗЬ""","ООО ""КОНТИНЕНТ СВЯЗЬ""","61.10.1"
"1048600300847","8622009370","861501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВТЕЛ""","ООО ""СОВТЕЛ""","61.10.4"
"1048600503490","8603113697","860301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМСЕРВИС""","ООО ""ТЕЛЕКОМСЕРВИС""","61.10.1"
"1153456000543","3456002480","345601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНК-ТЕЛЕКОМ""","ООО ""ЛТ""","61.10"
"1153525002795","3525341790","352501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАНДА ТЕЛЕКОМ""","ООО ""ПАНДА ТЕЛЕКОМ""","61.10.1"
"1153525002950","3525341951","352501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕИ""","ООО ""ЕИ""","61.10.9"
"1153525004412","3525343204","352501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКТОРИЯ""","ООО ""ВИКТОРИЯ""","61.10.9"
"1104345005907","4345275797","434501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРПОРАЦИЯ""","ООО ""КОРПОРАЦИЯ""","61.10.1"
"1116194006180","6162060090","616201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОНЕТ""","ООО ""ЕВРОНЕТ""","61.20"
"1116194006829","6168056597","616801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТД ""ПРИАЗОВСКИЙ""","ООО ""ТД ""ПРИАЗОВСКИЙ""","61.10"
"1130327007470","0323368176","032301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИГА БИТ""","ООО ""ГИГА БИТ""","61.10"
"1130327010934","0326515157","032601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕАЛПЛЮС""","ООО ""РЕАЛПЛЮС""","61.10"
"5147746287156","7720830390","772001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНО-АРТ""","ООО ""ТЕХНО-АРТ""","61.10"
"5147746287552","7708824632","770801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИТЕЛ-АВТОМАТИКА""","ООО ""АБИТЕЛ-АВТОМАТИКА""","61.10"
"1221300000679","1328020810","132801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМ ТЕЛЕКОМ""","ООО ""СМ ТЕЛЕКОМ""","61.10"
"1143850033788","3808237905","380801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦТЕХНИКА И СВЯЗЬ""","ООО ""СПЕЦТЕХНИКА И СВЯЗЬ""","61.10.4"
"1143850037540","3810339750","381001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРСЕТЬ""","ООО ""ИНТЕРСЕТЬ""","61.10"
"1143850039805","3849038095","384901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАЙЛИНК""","ООО ""ХАЙЛИНК""","61.10"
"1216100031553","6168115676","616801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС ТЕЛЕКОМ""","ООО ""СЕРВИС ТЕЛЕКОМ""","61.10"
"1216100035447","6155091153","615501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА ТЕЛЕКОМ""","ООО ""СФЕРА ТЕЛЕКОМ""","61.10.3"
"5147746343806","7725848584","772501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ММК""","ООО ""ММК""","61.10"
"5147746345610","7734737249","771301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕЛКОМ ХОСТ""","ООО ""РЕЛКОМ ХОСТ""","61.10"
"5147746347227","7730716449","773001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИГЛАЙН""","ООО ""МИГЛАЙН""","61.10.1"
"1082337000470","2337038950","233701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕДО""","ООО ""КРЕДО""","61.10.1"
"1107746194632","7731646032","190101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕО МЕНЕДЖЕР""","ООО ""ГЕО МЕНЕДЖЕР""","61.10"
"1107746199043","7743773042","774301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРНИКЕЛЬ - ОБЩИЙ ЦЕНТР ОБСЛУЖИВАНИЯ""","ООО ""НОРНИКЕЛЬ - ОБЩИЙ ЦЕНТР ОБСЛУЖИВАНИЯ""","61.10"
"1157847009022","7816019707","781601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЭЙС""","ООО ""ЛЭЙС""","61.10"
"1157847012388","7816055818","781601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЛИНФОРМ""","ООО ""АЛЛИНФОРМ""","61.10"
"1157847012729","7811158658","781101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТЕЛВИО""","ООО ""СТЕЛВИО""","61.10"
"1157847016579","7814169680","781401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТТЭК""","ООО ""СМТ""","61.10"
"1225400001518","5410092050","541001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КПД-ТЕЛЕКОМ""","ООО ""КПД-ТЕЛЕКОМ""","61.10"
"1024900964131","4909062763","490901001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАГАДАНСКАЯ СУДОХОДНО-ПРОМЫШЛЕННАЯ КОМПАНИЯ""","ЗАО ""МСПК""","61.10"
"1165047052004","5047181055","504701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСРЕГИОНСВЯЗЬ""","ООО ""МОСРЕГИОНСВЯЗЬ""","61.10.1"
"1165047053412","5047182517","504701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАРБЛАЙЗЕР-ЦЕНТР""","ООО ""СТАРБЛАЙЗЕР-ЦЕНТР""","61.30"
"1165020050271","5020080187","502001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСОБЛМОНИТОРИНГ""","ООО ""МОСОБЛМОНИТОРИНГ""","61.10.4"
"1165024051004","5024162190","502401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТК ТЕЛ РЕГИОН""","ООО ""ТК ТЕЛ РЕГИОН""","61.10"
"1165024052203","5024163405","502401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИНЕТ""","ООО ""ГИНЕТ""","61.10.4"
"1064502010803","4502017990","450201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛ МОБИЛ ТЕЛЕ КОМ""","ООО ""УРАЛ МОБИЛ ТЕЛЕ КОМ""","61.1"
"1077847381127","7810099061","781001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЬТА""","ООО ""ДЕЛЬТА""","61.1"
"1056600926458","6621010997","668201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕВИЗИОННЫЕ КАБЕЛЬНЫЕ СЕТИ""","ООО ""ТКС""","61.10"
"1056601026954","6620010120","668101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНЫЕ СИСТЕМЫ КОММУНИКАЦИЙ""","ООО ""ЕСК""","61.10"
"1056601029341","6620010320","668101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" КОРУС""","ООО "" КОРУС""","61.10"
"1037825046335","7811139983","781101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ОФИСНОГО И ПОЧТОВОГО ОБСЛУЖИВАНИЯ""","ООО ""ЦЕНТР ОФИСНОГО И ПОЧТОВОГО ОБСЛУЖИВАНИЯ""","61.10.1"
"1131719000588","1701052288","170101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЗИЯ -17 ГЛОНАСС""","ООО ""АЗИЯ-17 ГЛОНАСС""","61.10.1"
"1131719000918","1701052619","170101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИЛСЕРВИС""","ООО ""МОБИЛСЕРВИС""","61.10.1"
"1131719001215","1701052908","170101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВИНТА""","ООО ""КВИНТА""","61.10"
"1131831002412","1831159930","183101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНАЛЬНЫЕ ТЕЛЕСИСТЕМЫ""","ООО ""РТС""","61.10"
"1131831003150","1831160615","183101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОММУНИКАЦИОННАЯ КОМПАНИЯ ""МАРК-ИТТ""","ООО ""КК ""МАРК-ИТТ""","61.10.4"
"1115476016061","5448454013","544801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАНТРИ НЕТВОРКС""","ООО ""КАНТРИ НЕТВОРКС""","61.10"
